playerid,firstname,surname,playerjerseyname,commonname,overallrating,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,firstnameid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,gkglovetypecode,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode,lastnameid,playerjerseynameid,commonnameid,role3
278151,,,,,53,0,11,60201,0,6,0,23,1,46,0,0,0,22,0,207,55,-1,40,31,0,0,0,23,11,0,46,14,24,77,12,0,46,42,223101,33,2026,20,38,53,0,0,2004,39,53,0,189,0,0,-1,63,2,154837,5,0,0,36,58,34,0,0,72,0,2,0,0,50,0,278151,15,53,1,47,22,1,0,0,0,0,44,54,36,65,0,0,0,7,9,0,0,0,161041,1,0,95,1,0,2,65,3,0,59,35799,0,7,0,1,0,24,1,0,0,501,2,0,0,1,2,0,0,14,0,5,0,53,51,0,-1,24,0,0,20,15206,15206,0,0
278154,,,,,64,41,35,60201,0,21,287,37,1,66,0,0,0,70,0,1093,21,-1,54,52,0,0,0,42,9,0,18,31,60,72,6,0,54,54,224001,61,2026,66,68,26,0,0,557,67,66,0,177,3,0,25,47,51,153329,23,0,0,68,44,67,0,0,70,0,2,0,0,72,0,278154,15,23,1,60,31,2,0,0,0,0,30,66,57,40,0,0,0,14,9,0,0,0,159141,1,0,188,1,0,3,45,2,0,47,35984,0,13,0,2,0,61,5,0,0,501,3,0,0,5,0,0,0,30,0,2,0,66,22,0,12,60,0,0,0,26464,35984,0,0
278156,,,,,58,30,29,60201,0,26,0,42,1,63,0,0,0,51,0,660,34,-1,54,43,0,0,0,46,12,0,45,31,44,69,11,0,50,57,223101,56,2027,59,60,36,0,0,1508,60,69,0,180,3,0,25,64,245,153812,16,0,0,59,59,57,0,1,70,0,2,0,0,68,0,278156,9,39,1,57,39,1,0,0,0,0,49,68,52,52,0,0,1,8,9,0,0,0,161025,1,0,195,1,0,3,63,3,0,55,24708,0,9,0,2,0,54,1,0,0,501,3,0,0,1,0,0,0,30,0,2,0,69,35,0,27,45,0,0,5,14113,14113,0,43
278158,,,,,51,0,31,2150101,0,5,0,43,1,75,0,0,0,47,0,104,29,-1,44,42,0,0,0,41,6,0,27,31,39,73,11,0,47,46,220001,50,2025,44,52,24,0,0,3506,55,62,0,175,0,0,14,32,51,155316,18,0,0,52,33,47,0,1,63,0,2,0,0,67,0,278158,12,26,1,50,39,1,0,0,0,0,39,64,46,31,0,0,0,10,3,0,0,0,161043,1,0,195,1,0,3,28,4,0,33,30937,0,5,0,2,0,44,1,0,0,501,2,0,0,1,0,0,0,30,0,1,0,63,22,0,-1,38,0,0,5,47824,47824,0,0
278159,,,,,71,22,31,2150301,1,0,253,77,1,76,0,0,0,67,0,206,45,-1,71,66,0,0,0,74,5,0,26,21,74,71,8,0,68,71,224001,72,2025,62,73,42,0,0,605,73,68,0,184,3,0,14,70,1,150852,18,0,0,71,66,75,262144,2,74,0,2,0,0,77,0,278159,13,36,1,73,76,2,0,0,0,0,58,69,73,42,0,0,0,6,3,0,0,0,161042,1,0,26,1,0,3,60,2,0,67,31363,0,8,0,2,0,67,5,0,0,501,3,0,0,5,0,0,0,14,0,1,0,68,28,0,-1,48,0,0,0,33024,33024,0,0
278163,,,,,65,0,41,70102,0,6,0,41,1,60,0,0,0,67,0,583,56,-1,46,58,0,5,0,60,9,0,47,9,56,75,8,0,67,57,122101,50,2026,69,66,45,0,0,5522,66,62,0,170,3,0,-1,62,3,154969,25,0,2,71,62,63,0,0,63,0,2,0,0,60,1,278163,10,49,1,64,47,1,0,0,0,0,58,62,55,59,0,0,0,8,2,0,0,0,160817,1,0,42,2,0,3,65,4,0,65,35344,0,12,0,1,0,65,2,0,0,500,3,0,0,2,0,0,0,0,0,8,0,62,41,0,-1,56,0,0,6,24358,24358,0,0
278164,,,,,51,0,1,60201,0,0,0,14,1,29,0,0,0,5,0,299,14,-1,25,18,0,0,0,9,52,0,10,31,11,61,52,0,44,39,224001,32,2024,10,11,11,0,0,500,52,26,0,189,3,0,-1,50,220,155086,0,0,0,12,49,38,0,0,74,0,2,0,0,50,0,278164,51,27,1,27,11,0,0,0,0,0,40,27,51,11,0,0,1,50,3,3,0,0,160930,1,0,95,1,0,2,43,2,0,27,20956,0,49,0,0,0,50,7,0,131,501,3,0,0,7,0,0,0,30,0,4,0,52,9,0,-1,7,0,0,0,12842,12842,0,0
278165,,,,,50,0,41,60201,0,0,0,38,1,54,0,0,0,54,0,278,10,-1,29,47,0,0,0,49,6,0,11,31,32,60,12,0,40,45,220001,42,2024,53,50,11,0,0,1024,49,66,0,173,3,0,-1,52,44,154074,25,0,0,46,53,50,0,1,68,0,2,0,0,54,0,278165,5,15,1,44,31,1,0,0,0,0,50,62,38,47,0,0,0,10,3,0,0,0,161305,1,0,25,1,0,3,48,2,0,59,5542,0,8,0,1,0,51,9,0,0,503,3,0,0,9,0,0,0,30,0,2,0,64,12,0,-1,38,0,0,0,5202,5202,0,0
278168,,,,,67,18,14,1170502,0,0,243,69,1,73,0,0,0,54,0,683,61,-1,69,51,0,0,0,55,6,0,63,31,64,82,9,0,64,67,223101,68,2026,52,66,62,0,0,525,67,65,0,181,3,0,14,70,49,154060,10,0,0,68,72,58,128,1,80,0,2,0,0,69,0,278168,13,61,1,68,60,1,0,0,0,0,72,70,67,54,0,0,1,8,9,0,0,0,161043,1,0,21,2,0,4,67,4,0,75,11503,0,6,0,2,0,54,3,0,0,500,3,0,0,3,1,0,0,30,0,2,0,67,61,0,-1,50,0,0,0,3100,10353,0,0
278172,,,,,63,14,18,60201,0,21,0,56,1,66,0,0,0,53,0,109,60,-1,67,53,0,0,0,54,9,0,58,31,60,81,13,0,59,65,224001,65,2027,51,65,57,0,0,1023,65,58,0,176,3,0,10,48,109,154939,14,0,0,66,49,64,0,0,70,0,2,0,0,65,0,278172,13,57,1,70,54,2,0,0,0,0,52,64,65,52,0,0,0,8,9,0,0,0,161336,0,0,18,2,0,2,52,3,0,48,11375,0,12,0,2,0,54,6,0,0,502,3,0,0,6,2,0,0,30,0,1,0,61,56,0,-1,47,0,0,21,24884,10399,0,0
278174,,,,,55,28,27,60201,0,20,0,39,1,59,0,0,0,57,0,1061,20,25,45,46,0,0,0,36,6,0,20,31,49,78,12,0,48,41,224001,47,2026,54,59,29,0,0,1009,58,69,0,175,0,0,23,29,365,155390,16,0,0,58,31,55,0,1,73,0,2,0,0,80,0,278174,10,23,1,50,37,1,0,0,0,0,30,60,47,38,0,0,1,12,9,0,0,0,161035,1,0,95,1,0,3,30,4,0,34,18612,0,11,0,1,0,50,6,0,0,502,3,0,0,6,0,0,0,30,0,1,0,65,22,0,-1,39,0,0,20,14828,48239,0,29
278175,,,,,64,0,5,2150301,0,3,0,36,1,62,0,0,0,49,0,184,68,-1,41,40,0,0,0,37,14,0,54,31,54,71,7,0,62,46,224001,43,2024,40,68,64,0,0,4000,66,68,0,174,3,0,-1,53,44,152252,3,0,0,65,57,30,0,2,68,0,2,0,0,80,0,278175,6,61,1,58,30,1,0,0,0,0,55,69,49,52,0,0,2,7,9,0,0,0,161014,1,0,60,1,0,3,57,2,0,67,11638,0,10,0,1,0,37,4,0,0,503,3,0,0,4,2,0,0,30,0,2,0,68,60,0,-1,30,0,0,3,29865,11566,0,0
278176,,,,,67,0,16,2150301,0,3,0,39,1,59,0,0,0,55,0,25,68,-1,64,47,0,0,0,31,8,0,65,31,54,69,11,0,55,58,244101,56,2024,30,55,63,0,0,1549,59,63,0,175,3,0,-1,72,55,151485,10,0,0,62,71,48,0,0,69,0,2,0,0,80,0,278176,6,65,1,73,40,1,0,0,0,0,69,57,61,54,0,0,1,14,9,0,0,0,161191,1,0,60,1,0,3,65,2,0,70,29105,0,14,0,1,0,36,6,0,0,500,3,0,0,6,2,0,0,30,0,2,0,60,66,0,-1,33,0,0,3,34797,34797,0,0
278177,,,,,62,37,31,60201,0,5,0,59,1,55,0,0,0,58,0,1064,49,12,57,53,0,0,0,52,10,0,31,31,59,76,6,0,61,58,223101,62,2026,56,65,46,0,1,3503,62,69,0,188,3,0,23,56,110,154310,18,0,0,63,54,61,0,1,76,0,2,0,0,57,0,278177,10,44,1,65,54,2,0,0,0,0,50,69,61,50,0,0,0,10,3,0,0,16,161044,1,0,21,2,0,3,59,3,0,54,22650,0,15,0,1,0,56,1,0,0,501,3,0,0,1,2,0,0,30,0,4,0,69,44,0,-1,53,0,0,5,31244,31244,0,0
278178,,,,,60,0,11,60201,1,2,243,24,1,36,0,0,0,27,0,284,64,-1,57,39,0,0,0,25,6,0,58,31,39,69,9,0,45,40,223101,28,2029,24,42,60,0,0,2004,45,60,0,192,3,0,-1,71,362,153127,5,0,0,52,65,37,0,0,85,0,2,0,0,44,0,278178,11,61,1,58,27,1,0,0,0,0,52,62,45,63,0,0,0,9,3,0,0,0,161333,1,0,21,1,0,3,72,4,0,62,37300,0,7,0,1,0,28,1,0,0,502,3,0,0,1,0,0,0,30,0,4,0,61,59,0,-1,29,0,0,1,33759,33759,0,0
278181,,,,,60,31,41,1170502,0,0,29,52,1,49,0,0,0,57,0,110,19,-1,51,60,0,0,0,51,6,0,16,31,34,77,14,0,48,47,220001,60,2025,65,60,13,0,0,1010,58,60,0,189,3,0,18,76,79,154406,25,0,0,65,57,62,0,0,80,0,2,0,0,46,0,278181,8,21,1,56,33,1,0,0,0,0,38,50,50,61,0,0,0,9,9,0,0,0,160967,1,0,103,1,0,3,70,2,0,33,15390,0,6,0,1,0,61,9,0,0,501,3,0,0,9,2,0,0,30,0,5,0,56,17,0,-1,60,0,0,0,1008,7437,0,0
278185,,,,,61,31,25,70000,0,5,35,71,1,73,0,0,0,52,0,123,27,-1,61,65,0,0,0,67,13,0,24,31,58,70,8,0,46,55,223101,58,2026,52,68,24,0,0,3503,66,69,0,184,3,0,18,59,51,153252,12,0,0,66,52,70,0,2,71,0,2,0,0,70,0,278185,9,28,1,61,61,2,0,0,0,0,38,69,60,51,0,0,1,6,1,0,0,0,161041,1,0,1,2,0,3,60,4,0,49,12287,0,12,0,2,0,59,2,0,0,501,3,0,0,2,0,0,0,30,0,1,0,69,26,0,23,50,0,0,5,34473,12287,0,0
278186,,,,,62,44,41,60201,0,5,0,44,1,58,0,0,0,60,0,220,23,-1,41,60,0,0,0,59,8,0,18,31,36,73,13,0,58,58,223101,49,2026,66,57,19,0,0,1555,58,66,0,192,3,0,-1,70,363,153033,25,0,0,60,61,65,0,0,83,0,2,0,0,56,0,278186,9,25,1,56,36,1,0,0,0,0,45,63,47,61,0,0,0,12,1,0,0,0,161057,1,0,21,1,0,3,69,2,0,54,18612,0,10,0,1,0,63,2,0,0,501,3,0,0,2,0,0,0,30,0,5,0,65,20,0,-1,53,0,0,5,19215,19215,0,0
278187,,,,,68,18,38,1170502,0,0,0,60,1,67,0,0,0,68,0,672,65,12,63,58,0,0,0,64,13,0,59,31,64,78,12,0,67,59,223101,65,2027,62,71,60,0,0,2009,71,66,0,178,3,0,14,55,77,153604,27,0,0,73,61,65,0,1,66,0,2,0,0,73,0,278187,6,62,1,71,52,2,0,0,0,0,62,73,66,58,0,0,0,6,5,0,0,0,160891,0,0,18,1,0,4,66,3,0,70,37388,0,14,0,1,0,63,2,0,0,502,3,0,0,2,0,0,0,30,0,2,0,69,64,0,16,51,0,0,3,22561,22561,0,23
278188,,,,,58,0,11,1170502,0,0,0,36,1,49,0,0,0,30,0,543,62,-1,48,42,0,0,0,27,14,0,52,31,32,76,13,0,51,48,220001,38,2026,28,54,57,0,0,1019,54,53,0,182,3,0,-1,64,44,155158,5,0,0,56,63,48,0,0,72,0,2,0,0,64,0,278188,12,58,1,59,34,1,0,0,0,0,59,58,45,62,0,0,0,13,9,0,0,0,161026,1,0,18,2,0,3,66,3,0,62,1874,0,10,0,1,0,33,9,0,0,503,3,0,0,9,0,0,0,30,0,1,0,55,56,0,-1,32,0,0,0,9983,9983,0,0
278190,,,,,55,0,14,60201,0,20,0,29,1,56,0,0,0,28,0,158,57,-1,49,44,0,0,0,41,9,0,49,31,52,68,14,0,47,52,223101,49,2027,21,38,58,0,0,2002,48,67,0,189,3,0,-1,59,324,154650,10,0,0,59,58,55,67108864,0,80,0,2,0,0,55,0,278190,11,54,1,59,39,1,0,0,0,0,51,70,52,55,0,0,1,12,3,0,0,0,161465,1,0,21,1,0,3,63,4,0,59,10806,0,9,0,1,0,34,2,0,0,503,3,0,0,2,2,0,0,30,0,5,0,68,51,0,-1,31,0,0,0,8993,8993,0,0
278192,,,,,53,3,11,60201,0,21,0,27,1,43,0,0,0,28,0,115,62,7,27,38,0,0,0,16,14,0,49,18,20,53,13,0,59,41,224001,24,2027,17,28,56,0,0,554,35,50,0,180,0,0,3,52,1,150282,5,0,0,34,54,32,0,0,68,0,2,0,0,55,0,278192,10,56,1,35,20,1,0,0,0,0,60,50,27,51,0,0,0,8,9,0,0,0,160676,1,0,159,1,0,2,48,5,0,54,35996,0,15,0,1,128,22,4,0,0,503,2,0,0,4,2,0,0,18,0,2,0,50,57,0,-1,25,0,0,21,25160,35997,0,0
278193,,,,,61,0,7,60201,0,6,0,40,1,61,0,0,0,48,0,291,63,-1,49,50,0,0,0,36,8,0,59,31,59,81,11,0,54,47,223101,45,2027,34,59,60,0,0,2014,57,66,0,172,3,0,-1,58,45,154585,7,0,0,52,59,37,0,0,68,1,2,0,0,80,0,278193,11,58,1,57,37,1,4,0,0,0,58,69,52,53,0,0,2,7,2,0,0,0,160850,0,0,14,2,0,2,60,3,0,60,18114,0,12,0,1,0,36,3,0,0,501,3,0,0,2,2,0,0,30,0,1,0,67,53,0,-1,32,0,0,20,18164,18164,0,0
278194,,,,,59,0,10,120102,1,3,0,32,1,50,0,0,0,42,0,603,62,-1,52,38,0,0,0,41,8,0,62,31,51,79,9,0,51,40,122101,39,2025,32,45,51,0,0,5500,51,53,0,170,3,0,-1,41,113,154539,7,0,1,61,46,42,0,2,54,0,2,0,0,50,1,278194,13,59,1,72,31,1,0,0,0,0,51,57,54,49,0,0,2,9,9,0,0,0,159325,1,0,45,2,0,2,41,3,0,53,22735,0,6,0,1,0,37,3,0,0,501,2,0,0,3,0,0,0,30,0,8,0,55,61,0,-1,32,0,0,3,7895,22736,22736,0
278195,,,,,60,0,31,120102,1,3,0,41,1,54,0,0,0,61,0,510,50,-1,61,41,0,0,0,55,13,0,51,31,41,80,10,0,52,60,122101,55,2025,61,61,30,0,0,5500,62,50,0,164,3,0,-1,32,16,154489,18,0,1,70,39,51,0,1,51,0,2,0,0,49,1,278195,8,45,1,65,33,2,0,0,0,0,50,51,55,49,0,0,0,11,9,0,0,0,159325,1,0,45,1,0,2,36,4,0,45,28503,0,12,0,2,0,56,3,0,0,501,2,0,0,3,0,0,0,30,0,8,0,50,41,0,-1,35,0,0,6,11103,28503,28504,0
278196,,,,,49,3,31,60201,1,0,0,44,1,58,0,0,0,42,0,685,34,-1,39,44,0,0,0,30,8,0,29,31,40,59,12,0,52,57,224001,51,2026,35,49,31,0,0,504,52,66,0,170,0,0,3,34,160,153837,18,0,0,54,39,48,0,1,60,0,2,0,0,50,0,278196,10,30,1,52,39,1,0,0,0,0,44,53,46,31,0,0,0,8,9,0,0,0,161028,1,0,159,1,0,2,27,2,0,46,4119,0,5,0,1,0,37,7,0,0,501,2,0,0,7,2,0,0,30,0,7,0,60,26,0,-1,36,0,0,0,28723,28723,0,0
278197,,,,,49,14,18,60201,0,0,243,40,1,59,0,0,0,45,0,245,51,-1,52,45,0,0,0,45,15,0,47,31,35,61,10,0,35,44,224001,51,2026,53,51,41,0,0,563,51,66,0,174,3,0,10,34,29,153924,14,0,0,53,41,52,0,0,58,0,2,0,0,52,0,278197,7,44,1,51,36,1,0,0,0,0,44,70,47,32,0,0,0,8,9,0,0,8,161000,1,0,159,1,0,2,30,2,0,53,23281,0,14,0,1,0,50,4,0,0,501,3,0,0,4,2,9,0,30,0,1,0,68,41,0,-1,51,0,0,0,27575,27575,0,0
278201,,,,,55,38,41,60201,0,21,36,43,1,57,0,0,0,53,0,236,35,-1,39,58,0,0,0,50,11,0,28,7,36,65,14,0,55,41,224001,52,2029,56,50,39,0,0,1002,54,64,0,180,3,0,27,55,1,153848,25,0,0,59,51,50,0,1,70,0,2,0,0,62,0,278201,11,34,1,49,40,2,0,0,0,0,39,64,45,56,0,0,0,13,9,0,0,0,160967,1,0,183,1,0,3,60,4,0,52,1545,0,11,0,2,0,53,6,0,0,503,3,0,0,6,0,0,0,29,0,1,0,64,29,0,-1,50,0,0,21,1151,1151,0,0
278203,,,,,63,13,12,60201,0,21,36,42,1,53,0,0,0,37,0,226,68,-1,52,32,0,0,0,28,15,0,62,31,36,80,12,0,60,53,220001,41,2029,30,43,63,0,0,1008,50,66,0,186,3,0,-1,70,323,154909,5,0,0,56,64,45,0,1,80,0,2,0,0,54,0,278203,15,64,1,58,30,1,0,0,0,0,55,67,47,61,0,0,0,13,9,0,0,0,161525,1,0,18,1,0,3,71,2,0,58,18070,0,6,0,1,0,33,10,0,0,502,3,0,0,10,0,0,0,30,0,5,0,66,61,0,-1,23,0,0,21,47826,47826,0,0
278204,,,,,63,0,1,60201,1,6,0,13,1,22,0,0,0,4,0,1089,11,-1,29,12,0,0,0,5,63,0,9,31,12,71,67,0,45,36,223101,25,2026,5,7,12,0,0,1512,67,16,0,192,3,0,-1,61,81,153579,0,0,0,13,63,47,0,2,81,0,2,0,0,29,0,278204,62,23,1,22,11,0,0,0,0,0,20,27,62,11,0,0,1,62,9,3,0,0,160967,1,0,18,1,0,3,54,3,2,23,18753,0,63,0,0,0,62,2,0,131,501,3,0,0,2,0,0,0,30,0,5,0,63,9,0,-1,5,0,0,20,21161,21161,0,0
278205,,,,,62,0,7,60201,0,3,35,58,1,52,0,0,0,53,0,1080,62,-1,53,39,0,0,0,31,13,0,58,31,57,77,13,0,60,43,223101,45,2026,34,61,62,0,0,1503,59,60,0,179,3,0,-1,54,44,154367,7,0,0,59,57,26,0,0,68,0,2,0,0,73,0,278205,11,58,1,62,37,1,0,0,0,0,58,65,55,53,0,0,2,6,1,0,0,0,160783,1,0,18,2,0,3,56,4,0,61,40450,0,8,0,1,0,33,3,0,0,503,3,0,0,3,0,0,0,30,0,1,0,62,54,0,-1,34,0,0,0,2471,2471,0,0
278206,,,,,59,0,23,60201,0,21,0,64,1,81,0,0,0,47,0,1086,29,-1,42,58,0,0,0,54,8,0,22,31,48,71,11,0,48,59,220001,51,2026,58,66,27,16,0,1023,66,77,0,172,3,0,-1,42,71,153660,12,0,0,64,45,53,0,2,63,0,2,0,0,64,0,278206,10,26,1,51,43,2,0,0,0,0,43,79,49,38,0,0,1,15,9,0,1,6,161364,1,0,183,2,0,2,45,4,0,54,26487,0,5,0,2,0,55,9,0,0,501,3,0,0,9,0,9,0,30,0,1,0,78,21,0,-1,44,0,0,0,1217,1217,0,0
278207,,,,,62,26,24,60201,0,0,0,56,1,59,0,0,0,57,0,280,26,-1,54,60,0,0,0,43,9,0,17,31,57,78,6,0,55,57,220001,56,2026,57,65,33,0,0,1039,64,71,0,181,3,0,-1,53,363,154488,12,0,0,65,51,66,0,1,73,0,2,0,0,65,0,278207,10,28,1,61,39,2,0,0,0,0,31,70,57,42,0,0,1,6,9,0,0,0,160860,1,0,18,1,0,3,49,2,0,62,27815,0,12,0,1,0,56,8,0,0,502,3,0,0,8,0,0,0,30,0,1,0,71,30,0,23,54,0,0,0,10506,10506,0,0
278208,,,,,50,41,38,2150301,0,21,287,50,1,64,0,0,0,48,0,137,18,-1,35,53,0,0,0,50,14,0,16,22,40,53,11,0,36,42,224001,50,2025,56,53,16,0,0,1005,52,60,0,182,3,0,25,60,1,152215,27,0,0,50,52,62,0,0,75,0,2,0,0,54,0,278208,14,21,1,38,38,1,0,0,0,0,39,69,41,50,0,0,0,12,9,0,0,0,160816,1,0,159,1,0,3,61,2,0,44,2832,0,10,0,1,0,56,7,0,0,503,2,0,0,7,0,0,0,18,0,2,0,64,19,0,16,60,0,0,0,17875,17875,0,0
278213,,,,,53,0,41,60201,0,2,0,34,1,60,0,0,0,51,0,698,17,-1,32,53,0,0,0,48,9,0,11,31,25,71,10,0,52,49,223101,42,2026,52,42,12,0,0,2022,48,74,0,183,3,0,-1,68,357,154476,25,0,0,51,59,54,0,1,70,0,2,0,0,63,0,278213,11,18,1,43,26,1,0,0,0,0,32,76,36,51,0,0,0,11,1,0,0,0,161034,1,0,14,2,0,3,70,2,0,62,6249,0,12,0,1,0,51,2,0,0,500,3,0,0,2,0,0,0,30,0,1,0,75,13,0,-1,32,0,0,5,13102,13102,0,0
278216,,,,,62,0,31,2150301,0,21,260,66,1,65,0,0,0,52,0,390,31,-1,62,55,0,0,0,49,14,0,34,31,60,82,5,0,48,69,220001,67,2028,56,67,38,0,0,1021,68,69,0,173,3,0,-1,59,43,154410,18,0,0,70,58,65,2097152,0,68,0,2,0,0,87,0,278216,9,34,1,63,57,3,0,0,0,0,66,66,63,44,0,0,0,14,9,0,0,0,161342,1,0,34,1,0,5,53,4,0,49,12860,0,12,0,2,0,56,9,0,0,502,3,0,0,9,2,0,0,30,0,2,0,68,32,0,-1,58,0,0,21,25867,25867,0,0
278217,,,,,57,0,31,1170502,0,2,0,49,1,70,0,0,0,60,0,686,39,-1,60,49,0,0,0,37,11,0,28,31,37,76,10,0,42,61,224001,62,2027,44,61,38,0,0,2520,60,63,0,170,0,0,-1,45,43,154981,18,0,0,56,45,42,0,2,58,0,2,0,0,63,0,278217,12,35,1,61,46,1,0,0,0,0,47,66,55,39,0,0,0,12,4,0,0,0,161040,1,0,95,1,0,2,41,4,0,44,33487,0,13,0,1,0,43,5,0,0,502,3,0,0,5,2,0,0,30,0,7,0,64,32,0,-1,39,0,0,0,26188,26188,0,0
278219,,,,,84,39,41,120102,0,0,0,72,1,83,0,0,0,87,0,525,38,16,55,69,0,0,0,78,11,0,30,31,69,84,12,0,78,79,130101,68,2027,85,85,30,0,0,8500,84,95,0,172,3,0,27,90,110,151066,25,0,1,86,78,79,21102593,2,68,0,2,0,0,78,1,278219,14,36,3,79,58,3,1,0,0,0,42,93,70,76,0,0,0,6,9,0,0,8,161336,0,0,125,2,0,2,89,2,0,79,36310,0,8,0,3,0,81,10,0,0,501,3,0,0,10,0,9,0,30,0,419,0,94,27,0,-1,74,0,0,0,7078,36281,0,0
278220,,,,,58,0,18,2150301,0,3,27,65,1,77,0,0,0,51,0,245,51,-1,60,55,0,0,0,63,9,0,58,31,51,73,11,0,56,63,224001,58,2027,55,61,51,0,0,1508,63,69,0,171,3,0,10,50,83,153782,14,0,0,60,54,63,0,2,65,0,2,0,0,83,0,278220,6,53,1,60,69,1,0,0,0,0,66,67,59,47,0,0,0,10,9,0,0,0,160325,1,0,198,1,0,3,51,3,0,52,24702,0,8,0,1,0,58,4,0,0,502,3,0,0,4,0,0,0,30,0,1,0,68,54,0,-1,45,0,0,0,9412,9412,0,0
278224,,,,,51,0,14,60201,0,0,0,38,1,75,0,0,0,42,0,153,54,-1,56,42,0,0,0,35,5,0,41,31,32,72,6,0,56,50,223101,46,2026,41,40,52,0,0,558,52,65,0,178,3,0,-1,34,245,154683,10,0,0,56,37,39,0,1,65,0,2,0,0,79,0,278224,6,46,1,57,36,1,0,0,0,0,56,68,48,38,0,0,1,8,9,0,0,8,161050,1,0,195,1,0,3,32,2,0,30,39452,0,11,0,1,0,39,2,0,0,501,2,0,0,2,0,0,0,30,0,1,0,66,43,0,-1,35,0,0,0,19133,19133,0,0
278225,,,,,63,38,10,120102,0,0,0,55,1,76,0,0,0,47,0,749,59,-1,53,39,0,0,0,35,9,0,59,31,59,77,7,0,55,58,123101,42,2027,39,63,66,0,1,6507,66,63,0,162,3,0,27,42,113,154371,7,0,1,69,47,42,0,0,55,0,2,0,0,74,1,278225,10,58,1,69,27,2,0,0,0,0,49,69,56,55,0,0,2,14,9,0,0,26,160821,1,0,18,2,0,2,52,3,0,53,36575,0,12,0,1,0,39,8,0,0,501,3,0,0,8,0,0,0,30,0,7,0,66,54,0,-1,29,0,0,0,10827,10827,0,0
278227,,,,,58,0,41,60201,0,21,0,37,1,56,0,0,0,62,0,1066,13,-1,39,62,0,0,0,46,7,0,12,31,39,75,9,0,55,50,220001,49,2028,62,50,14,0,0,1038,52,58,0,177,3,0,-1,70,117,155200,25,0,0,50,61,60,0,0,70,0,2,0,0,68,0,278227,8,18,1,42,34,1,0,0,0,0,44,60,42,61,0,0,0,10,9,0,0,0,161029,1,0,183,2,0,4,69,4,0,55,36450,0,11,0,1,0,58,9,0,0,503,3,0,0,9,1,0,0,30,0,3,0,59,13,0,-1,50,0,0,21,14773,36450,0,0
278228,,,,,61,0,5,60201,0,5,0,52,1,70,0,0,0,47,0,123,57,-1,53,41,0,0,0,33,5,0,59,31,60,80,15,0,58,45,223101,41,2028,37,63,54,0,0,1517,63,69,0,180,3,0,-1,57,46,154510,3,0,0,62,57,52,0,0,73,0,2,0,0,75,0,278228,12,57,1,61,27,1,0,0,0,0,56,66,53,48,0,0,2,6,1,0,0,0,161084,1,0,21,1,0,3,56,4,0,59,10806,0,7,0,1,0,40,2,0,0,501,2,0,0,2,0,0,0,30,0,2,0,68,58,0,-1,34,0,0,1,3952,3952,0,0
278229,,,,,57,0,41,70000,0,4,0,35,1,60,0,0,0,58,0,121,23,-1,32,55,0,0,0,56,7,0,17,31,30,75,13,0,53,54,223101,52,2029,62,52,15,0,0,2014,56,68,0,188,0,0,-1,63,44,155006,25,0,0,60,57,60,0,0,78,0,2,0,0,58,0,278229,6,21,1,48,31,1,0,0,0,0,45,63,41,45,0,0,0,15,5,0,0,0,161367,1,0,49,1,0,3,57,2,0,54,9719,0,13,0,2,0,59,1,0,0,503,3,0,0,1,0,0,0,30,0,4,0,66,15,0,-1,46,0,0,6,4987,4987,0,0
